subs_pos,subs_rate
1,0.05320648931760043
2,0.0008015591348924683
3,0.00024519468963913406
4,0.0006256256256256256
5,0.003356892245781135
6,0.00038700316478094255
7,0.00041430319208096987
8,0.0012770346103679437
9,0.00026870304648082425
10,0.0006617728839951062
11,0.0003174892063780953
12,0.00013447791225569002
13,0.00030358641469752583
14,0.00025555858889192223
15,0.0005492866603977715
16,0.0004962032739810518
17,0.00032330310108087885
18,0.026303070747515193
19,0.0004701671368338035
20,0.0005824005824005824
21,0.0014529681196347862
22,0.0011102011102011103
23,0.0022216661105549994
24,0.0018809213253657697
25,0.0016460905349794238
26,0.003237581015358793
27,0.0026382443049109716
28,0.002828838939950051
29,0.002936775158997381
30,0.0031501198167864833
31,0.0031789365122698457
32,0.003270694937361604
33,0.0033930395041506154
34,0.003373322817767262
35,0.0034147784147784146
36,0.0037401037401037403
37,0.0036230675119564007
38,0.0036498619831953167
39,0.003689800912023134
40,0.0037722065499843278
41,0.003708253708253708
42,0.0037317620650953983
43,0.003797231575009353
44,0.003994145660812328
45,0.004156934712490268
46,0.0038093649204760317
47,0.0039031455698122367
48,0.0041602208268874934
49,0.0039372706039372705
50,0.003975187308520642
51,0.0040300401411512525
52,0.00394637061303728
53,0.003999959555515111
54,0.003934995601662268
55,0.004084892973781863
56,0.003946117835006724
57,0.004102840213951325
58,0.0042663875997209335
59,0.003994145660812328
60,0.004230745897412564
61,0.004067704067704067
62,0.004113204113204113
63,0.004370784926340482
64,0.004275740386851498
65,0.0041670458337125
66,0.0041549124882458216
67,0.004123820790487457
68,0.004192323636768081
69,0.0041819597375152935
70,0.004292423736868181
71,0.004229734785290341
72,0.004205215316326428
73,0.004265123709568154
74,0.0042898959565626235
75,0.004216084771640327
76,0.004221645888312555
77,0.004187268076156965
78,0.00416830972386528
79,0.004212040323151435
80,0.004172354172354172
81,0.00424667091333758
82,0.004136965248076359
83,0.004154154154154154
84,0.004018665129776241
85,0.004099806877584655
86,0.004129129129129129
87,0.004090454090454091
88,0.004044701266923489
89,0.004018412351745685
90,0.004044448488892933
91,0.004029534585090141
92,0.004015126237348459
93,0.003950415061526173
94,0.003952942841831731
95,0.0039013761235983458
96,0.0039506678395567285
97,0.003947634503190058
98,0.004020940132051243
99,0.0040386345941901495
100,0.003943842832731722
101,0.004006279006279007
102,0.003919070585737252
103,0.003960526182748405
104,0.003915531693309471
105,0.003971395638062304
106,0.003880142769031658
107,0.003925895592562259
108,0.0038948038948038947
109,0.003884187217520551
110,0.003907948352392797
111,0.003773470440137107
112,0.0037701843257398815
113,0.0037684148795259905
114,0.0037234203900870567
115,0.003652136985470319
116,0.003719123163567608
117,0.0035414202080868745
118,0.003464322908767353
119,0.003448650670872893
120,0.0033932922821811712
121,0.0033427366760700092
122,0.0034481451148117813
123,0.0031316670205559093
124,0.0031210503432725655
125,0.002909222353666798
126,0.0018781407670296559
127,0.0016268794046571825
128,0.002425405203182981
129,0.0012992790770568548
130,0.0013523624634735746
131,0.0009484231706453929
132,0.0011187955632400077
133,0.0014036764036764037
134,0.001765907321462877
135,0.0010176843510176844
136,0.0011630317185872742
137,0.0013404818960374516
138,0.0023821801599579378
139,0.001623340512229401
140,0.0028864723309167755
141,0.0020237409126298016
142,0.0020528103861437194
143,0.0012464484686706908
144,0.0008119230341452564
145,0.0006622784400562178
146,0.00010818899707788597
147,3.286114397225509e-05
148,7.406396295285184e-05
149,0.0001152667819334486
150,0.00015394182060848727
151,0.0031814642925754037
152,0.0
ins_pos,ins_rate
3,0.0
4,7.836118947230059e-06
5,2.0727798505576283e-05
6,9.352787130564908e-06
7,4.929171595838263e-05
8,5.005005005005005e-05
9,2.1738910627799516e-05
10,2.7047249269471492e-05
11,0.00011981678648345314
