subs_pos,subs_rate
1,0.00338875252168901
2,0.001570155127351506
3,0.00036769455513927673
4,0.0017589712502608643
5,0.0005366352966897553
6,0.0004372583898953561
7,0.001232273644250549
8,0.00012918997883271886
9,0.00037763224581871665
10,0.00029813072038319734
11,0.0003180061017420772
12,0.0002484422669859978
13,0.0012918997883271885
14,0.00037763224581871665
15,0.0006956383475607938
16,0.0003577568644598368
17,0.00048694684329255567
18,0.0001788784322299184
19,0.00014906536019159867
20,0.0001590030508710386
21,0.00036769455513927673
22,0.0003975076271775965
23,0.0015800928180309459
24,0.0008347660170729526
25,0.0016297812714281454
26,0.004064515487890924
27,0.0034086279030478895
28,0.0026732387927693364
29,0.0023452950003478193
30,0.0025042980512188576
31,0.002365170381706699
32,0.0023452950003478193
33,0.002822304152960935
34,0.0025241734325777377
35,0.002782553390243175
36,0.002792491080922615
37,0.0026434257207310166
38,0.002852117224999255
39,0.0027428026275254157
40,0.0028322418436403747
41,0.0030906218013058125
42,0.0030707464199469328
43,0.0028421795343198148
44,0.0031104971826646922
45,0.0029912448945114134
46,0.002722927246166536
47,0.003021057966549733
48,0.0030011825851908535
49,0.003080684110626373
50,0.003239687161497411
51,0.0031601856360618918
52,0.0032993133055740508
53,0.0030906218013058125
54,0.0029713695131525337
55,0.0033390640682918102
56,0.003279437924215171
57,0.003040933347908613
58,0.0032098740894590913
59,0.0034086279030478895
60,0.002941556441114214
61,0.0033191886869329305
62,0.0031999363987796517
63,0.003279437924215171
64,0.0031005594919852526
65,0.0034583163564450895
66,0.0032893756148946107
67,0.0031303725640235724
68,0.002941556441114214
69,0.0034583163564450895
70,0.002335357309668379
71,0.0031303725640235724
72,0.0028719926063581346
73,0.0032496248521768512
74,0.0035477555725600485
75,0.003080684110626373
76,0.0033092509962534904
77,0.0035278801912011688
78,0.0029713695131525337
79,0.0031104971826646922
80,0.003239687161497411
81,0.003180061017420772
82,0.0036570701700338877
83,0.0027527403182048557
84,0.003170123326741332
85,0.0030707464199469328
86,0.0033092509962534904
87,0.003607381716636688
88,0.00335893944965069
89,0.00339869021236845
90,0.003627257097995568
91,0.003180061017420772
92,0.0034384409750862093
93,0.0030608087292674927
94,0.0031204348733441323
95,0.0035576932632394886
96,0.0029316187504347738
97,0.003279437924215171
98,0.002822304152960935
99,0.0031999363987796517
100,0.0033291263776123706
101,0.0033390640682918102
102,0.0029713695131525337
103,0.0030309956572291733
104,0.0031204348733441323
105,0.0030608087292674927
106,0.003170123326741332
107,0.00339869021236845
108,0.0030707464199469328
109,0.003140310254703012
110,0.002852117224999255
111,0.0032098740894590913
112,0.0030011825851908535
113,0.003150247945382452
114,0.003050871038588053
115,0.0031005594919852526
116,0.002852117224999255
117,0.0029713695131525337
118,0.003239687161497411
119,0.0027626780088842954
120,0.002703051864807656
121,0.0029912448945114134
122,0.002812366462281495
123,0.002782553390243175
124,0.002712989555487096
125,0.0025241734325777377
126,0.0016595943434664653
127,0.0011428344281355898
128,0.0008447037077523925
129,0.00113289673745615
130,0.0007254514195991136
131,0.0009540183052262315
132,0.0012123982628916693
133,0.0010832082840589504
134,0.0011627098094944698
135,0.0012819620976477486
136,0.0006956383475607938
137,0.001232273644250549
138,0.002047164279964622
139,0.0008943921611495921
140,0.0006658252755224741
141,0.0007652021823168732
142,0.000785077563675753
143,0.0009639559959056715
144,0.0009242052331879118
145,0.0013117751696860684
146,0.0012720244069683087
147,0.0014012143858010276
148,0.0013912766951215876
149,0.002166416568117901
150,0.0005167599153308754
