subs_pos,subs_rate
1,0.0026104021845631165
2,0.0007986294301467391
3,0.0004203312790245995
4,0.00034351211423734514
5,0.0004087359333963347
6,0.0005826661178203069
7,0.000398590005971603
8,0.0003304673504055472
9,0.000627598082129833
10,0.00017682902083103843
11,0.0002435022581935611
12,0.0009232793956505858
13,0.0002550976038218259
14,0.0003638039690868086
15,0.0003782981511221396
16,0.00011450403807911504
17,0.00021596331232643217
18,0.0003101754955560838
19,0.0003638039690868086
20,0.00018117727544163774
21,0.00035800629627267617
22,0.00034061327783027894
23,0.0003304673504055472
24,0.0005493294991390456
25,0.001494350167842628
26,0.004094606424981013
27,0.003316268849683737
28,0.0028104218966506843
29,0.0031974165569940228
30,0.00319161888417989
31,0.0031003055373573047
32,0.003374245577825061
33,0.0033640996504003292
34,0.0035206368163819045
35,0.003604703072186824
36,0.003535130998417235
37,0.0037279036194871377
38,0.0037105106010447407
39,0.003897485549300511
40,0.0037931274386461275
41,0.00390183380391111
42,0.003898934967504044
43,0.003914878567742908
44,0.0039337210043888385
45,0.003872845439840448
46,0.004014888423786692
47,0.004058370969892685
48,0.0041699761715647335
49,0.004114898279830476
50,0.004043876787857354
51,0.004114898279830476
52,0.00415403257132587
53,0.0041525831531223365
54,0.004319266246528643
55,0.004222155226891925
56,0.004209110463060128
57,0.0041264936254587405
58,0.0041699761715647335
59,0.004197515117431863
60,0.004352602865209905
61,0.004190268026414198
62,0.004287379046050915
63,0.004116347698034009
64,0.00426128951838732
65,0.004052573297078553
66,0.00404677562426442
67,0.0043294121739533755
68,0.004136639552883473
69,0.004335209846767507
70,0.0041960656992283294
71,0.0040308320240255565
72,0.004242447081741389
73,0.004025034351211424
74,0.004314917991918044
75,0.004287379046050915
76,0.004245345918148455
77,0.004274334282219117
78,0.004332311010360441
79,0.004217806972281326
80,0.0043105697373074445
81,0.004396085411315898
82,0.004472904576103152
83,0.004330861592156908
84,0.004571465013943403
85,0.004543926068076274
86,0.004432320866404225
87,0.004326513337546309
88,0.004287379046050915
89,0.004180122098989466
90,0.004354052283413437
91,0.0042236046450954585
92,0.004409130175147696
93,0.004203312790245995
94,0.0041960656992283294
95,0.004219256390484859
96,0.0043728947200593685
97,0.0043105697373074445
98,0.004204762208449528
99,0.0042931767188650475
100,0.004230851736113124
101,0.004161279662343535
102,0.004125044207255207
103,0.004167077335157668
104,0.004213458717670727
105,0.004106201770609277
106,0.00423809882713079
107,0.004071415733724483
108,0.004242447081741389
109,0.004165627916954135
110,0.004151133734918803
111,0.0041264936254587405
112,0.004142437225697605
113,0.004084460497556281
114,0.004026483769414957
115,0.004036629696839688
116,0.004014888423786692
117,0.0038829913672651798
118,0.003888789040079312
119,0.003701814091823542
120,0.0037235553648765386
121,0.003532232162010169
122,0.0037916780204425944
123,0.0031669787747198273
124,0.003242348521303549
125,0.0032235060846576183
126,0.0024277754909179457
127,0.0018929401738142309
128,0.001295779873958593
129,0.0016624826794524679
130,0.0008450108126597984
131,0.001792930317770447
132,0.0009711101963671782
