subs_pos,subs_rate
1,0.005665806734540848
2,0.0015998527377513812
3,0.0006713426039971955
4,0.0005955458583846089
5,0.00014076538470908937
6,0.0003816907546919539
7,0.00047102263344964525
8,0.0003194291422244721
9,0.00030860103570838827
10,0.0005630615388363575
11,0.0002896518493052416
12,0.0002490464498699274
13,0.00017324970425734078
14,0.00021114807706363407
15,0.00030860103570838827
16,0.00023551131672482263
17,0.00035191346177272344
18,0.0003329642753695768
19,0.00019490591728950837
20,0.0003058940090793673
21,0.00023280429009580169
22,0.0006063739649006928
23,0.0007173620566905517
24,0.001074689571721317
25,0.0017676883887506802
26,0.003973915091402754
27,0.0030508190109066104
28,0.0028721552533912276
29,0.0028559130936171018
30,0.0027882374278915783
31,0.0029885573984391282
32,0.003069768197309757
33,0.0030778892771968196
34,0.003113080623374092
35,0.0031293227831482176
36,0.0032484319548251395
37,0.003294451407518496
38,0.0033485919400989147
39,0.003532669750872339
40,0.0033404708602118517
41,0.0034162676058244385
42,0.0033621270732440197
43,0.0035299627242433183
44,0.003437923818856606
45,0.0035813962301947163
46,0.0034243886857115015
47,0.003489357324808004
48,0.0039062394256772306
49,0.0037411108013069524
50,0.0037844232273712875
51,0.003830442680064644
52,0.003830442680064644
53,0.0036788491888394706
54,0.00381961457354856
55,0.003911653478935273
56,0.003668021082323387
57,0.003803372413774434
58,0.0037438178279359732
59,0.0038981183457901677
60,0.003803372413774434
61,0.0038412707865807276
62,0.0038493918664677905
63,0.003879169159387021
64,0.0037302826947908686
65,0.003835856733322686
66,0.0036328297361461143
67,0.003751938907823036
68,0.003998278331063943
69,0.0032213616885349303
70,0.0036192946030010097
71,0.0037817162007422666
72,0.0037573529610810783
73,0.003770888094226183
74,0.003938723745225482
75,0.003827735653435623
76,0.0037979583605163925
77,0.0038520988930968113
78,0.0038412707865807276
79,0.0037979583605163925
80,0.003876462132758
81,0.0036707281089524077
82,0.003919774558822335
83,0.004250031807562891
84,0.003605759469855905
85,0.0037140405350167428
86,0.004139043715773032
87,0.003716747561645764
88,0.003879169159387021
89,0.003597638389968842
90,0.003803372413774434
91,0.003557032990533528
92,0.0035299627242433183
93,0.0036842632420975123
94,0.0036896772953555544
95,0.003551618937275486
96,0.0035705681236786325
97,0.0035678610970496117
98,0.0034866502981789832
99,0.0035624470437915696
100,0.0035705681236786325
101,0.0035380838041303812
102,0.0035434978573884233
103,0.0035868102834527584
104,0.0034731151650338786
105,0.0034514589520017107
106,0.0034325097655985644
107,0.003394611392792271
108,0.0034595800318887736
109,0.003492064351437025
110,0.0033648340998730405
111,0.0033837832862761872
112,0.003600345416597863
113,0.003386490312905208
114,0.003532669750872339
115,0.0033404708602118517
116,0.0030968384635999663
117,0.0029939714516971703
118,0.0033106935672926213
119,0.003007506584842275
120,0.002996678478326191
121,0.002742217975198222
122,0.0029858503718101074
123,0.0027719952681174525
124,0.0026285228567793422
125,0.0026528860964405306
126,0.0016621143502188632
127,0.0012452322493496368
128,0.0008445923082545363
129,0.0007796236691580335
130,0.0009366312136412486
131,0.0008581274413996411
132,0.0008472993348835572
133,0.0015213489655097738
134,0.0015348840986548786
135,0.0013047868351880978
136,0.001015134985882856
137,0.0011748495569950921
138,0.001023256065769919
139,0.001131537130930757
140,0.002571675297569902
141,0.0010584474119471913
142,0.0012073338765433437
143,0.00102596309239894
144,0.0011152949711566312
145,0.0015998527377513812
146,0.001188384690140197
147,0.0009420452668992905
148,0.0010340841722860027
149,0.0022116407559101157
150,0.000376276701433912
151,0.00035191346177272344
152,0.0
ins_pos,ins_rate
3,0.0
4,1.6242159774125697e-05
5,5.4140532580418995e-05
6,4.872647932237709e-05
7,4.3312426064335195e-05
8,3.519134617727234e-05
9,5.4140532580418995e-05
10,3.2484319548251394e-05
11,4.0605399435314246e-05
12,3.78983728062933e-05
13,3.78983728062933e-05
14,3.2484319548251394e-05
15,7.308971898356564e-05
16,2.1656213032167597e-05
17,5.955458583846089e-05
18,3.519134617727234e-05
19,4.3312426064335195e-05
20,2.7070266290209498e-05
21,2.1656213032167597e-05
22,3.78983728062933e-05
23,0.00014617943796713128
24,0.00038981183457901673
25,0.0005305772192881062
26,0.0004412453405304148
27,0.0004791437133367081
28,0.0004791437133367081
29,0.0004980928997398548
30,0.0004980928997398548
31,0.0005468193790622318
32,0.00048455776659475
33,0.00044665939378845667
34,0.0004195891274982472
35,0.0004899718198527918
36,0.0005332842459171271
37,0.0005359912725461481
38,0.0005278701926590851
39,0.0005062139796269176
40,0.0004574875003045405
41,0.0005305772192881062
42,0.0005116280328849595
43,0.0005549404589492947
44,0.0005305772192881062
45,0.0004980928997398548
46,0.0004629015535625824
47,0.0005630615388363575
48,0.0005630615388363575
49,0.0005522334323202737
50,0.0005332842459171271
51,0.0005820107252395042
52,0.000592838831755588
53,0.0005062139796269176
54,0.0005359912725461481
55,0.0005657685654653785
56,0.000538698299175169
57,0.0005251631660300642
58,0.0005332842459171271
59,0.0005522334323202737
60,0.0005765966719814623
61,0.000592838831755588
62,0.000592838831755588
63,0.00054140532580419
64,0.0005062139796269176
65,0.0005522334323202737
66,0.0005170420861430014
67,0.00045478047367551955
68,0.00044936642041747767
69,0.0005035069529978967
70,0.0006036669382716718
71,0.0005359912725461481
72,0.0004737296600786662
73,0.0005441123524332109
74,0.00054140532580419
75,0.0005305772192881062
76,0.0004791437133367081
77,0.0005847177518685251
78,0.00048455776659475
79,0.00054140532580419
80,0.0005549404589492947
81,0.0005874247784975461
82,0.0005278701926590851
83,0.00046560858019160337
84,0.00046560858019160337
85,0.0005224561394010433
86,0.0005765966719814623
87,0.0005170420861430014
88,0.0005657685654653785
89,0.0006036669382716718
90,0.00045478047367551955
91,0.0004926788464818129
92,0.0005630615388363575
93,0.0005684755920943995
94,0.00045478047367551955
95,0.000538698299175169
96,0.0005062139796269176
97,0.00043853831390139385
98,0.00046560858019160337
99,0.0005278701926590851
100,0.0004791437133367081
101,0.00046560858019160337
102,0.00046560858019160337
103,0.0005035069529978967
104,0.0004791437133367081
105,0.000481850739965729
106,0.0005522334323202737
107,0.0004926788464818129
108,0.0004087610209821634
109,0.0004574875003045405
110,0.0005089210062559385
111,0.00044665939378845667
112,0.0003979329144660796
113,0.0004141750742402053
114,0.00044395236715943573
115,0.0005035069529978967
116,0.00044395236715943573
117,0.0005062139796269176
118,0.00048455776659475
119,0.0004926788464818129
120,0.0004114680476111844
121,0.00042229615412726814
122,0.0004250031807562891
123,0.00043853831390139385
124,0.0003600345416597863
125,0.000376276701433912
126,0.00036274156828880726
127,0.0003031869824503464
128,0.00022468321020873883
129,0.00010828106516083799
130,3.519134617727234e-05
131,1.894918640314665e-05
132,2.7070266290209498e-05
133,2.1656213032167597e-05
134,1.6242159774125697e-05
135,7.850377224160754e-05
136,2.9777292919230446e-05
137,3.519134617727234e-05
138,2.9777292919230446e-05
139,4.872647932237709e-05
140,3.2484319548251394e-05
141,2.9777292919230446e-05
142,3.519134617727234e-05
143,4.3312426064335195e-05
144,3.2484319548251394e-05
145,3.2484319548251394e-05
146,4.3312426064335195e-05
147,3.519134617727234e-05
148,2.7070266290209497e-06
del_pos,del_rate
3,0.0011396582108178198
4,0.001134244157559778
5,0.0006253231513038394
6,0.00039522588783705867
7,0.0002490464498699274
8,0.00021114807706363407
9,0.00022739023683775977
10,0.00026799563627307403
11,0.00023009726346678072
12,0.00021114807706363407
13,0.00021114807706363407
14,0.0002057340238055922
15,0.00019761294391852934
16,0.00018137078414440363
17,0.0002057340238055922
18,0.0002490464498699274
19,0.0005549404589492947
20,0.0003979329144660796
21,0.0014780365394454385
22,0.0013291500748492864
23,0.007901810730112152
24,0.008215825819078582
25,0.011272058883243235
26,0.008500063615125782
27,0.008781594384543961
28,0.008851977076898505
29,0.008938601929027176
30,0.009452936988541156
31,0.009469179148315281
32,0.009109144606655496
33,0.009198476485413188
34,0.008803250597576128
35,0.008973793275204449
36,0.00909290244688137
37,0.009130800819687663
38,0.009309464577203046
39,0.009182234325639062
40,0.009163285139235915
41,0.009228253778332418
42,0.009553096973814932
43,0.00935006997663836
44,0.009585581293363182
45,0.00966408506560479
46,0.009626186692798498
47,0.009699276411782063
48,0.009601823453137308
49,0.0098075574769429
50,0.009940201781764928
51,0.0099753931279422
52,0.009848162876378215
53,0.010197369311521917
54,0.009994342314345346
55,0.010283994163650587
56,0.010386861175553383
57,0.009872526116039403
58,0.010338134696231007
59,0.010213611471296043
60,0.010189248231634855
61,0.010755016797100232
62,0.01054657574666562
63,0.01060342330587506
64,0.010389568202182405
65,0.010446415761391844
66,0.010941801634502679
67,0.009810264503571921
68,0.008394489576593965
69,0.008481114428722635
70,0.009531440760782764
71,0.00978048721065269
72,0.009471886174944303
73,0.009431280775508989
74,0.009412331589105842
75,0.009458351041799198
76,0.009628893719427519
77,0.00926615215113871
78,0.009320292683719129
79,0.009098316500139411
80,0.009144335952832768
81,0.00978048721065269
82,0.011142121605050228
83,0.010357083882634153
84,0.009590995346621225
85,0.009447522935283115
86,0.009572046160218077
87,0.009371726189670528
88,0.009014398674639762
89,0.009195769458784166
90,0.00903605488767193
91,0.008803250597576128
92,0.00897920732846249
93,0.008781594384543961
94,0.00857856738736739
95,0.008694969532415291
96,0.008372833363561797
97,0.008399903629852008
98,0.008275380404917043
99,0.00812649394032089
100,0.007855791277418795
101,0.007920759916515299
102,0.007774580478548168
103,0.00786661938393488
104,0.007815185877983482
105,0.0077718734519191465
106,0.007663592386758309
107,0.007506584842275094
108,0.007601330774290827
109,0.007317092978243627
110,0.007398303777114255
111,0.007346870271162857
112,0.007401010803743276
113,0.007503877815646072
114,0.0074118389102593605
115,0.007138429220728245
116,0.006962472489841882
117,0.006911038983890484
118,0.006789222785584542
119,0.006491449856392237
120,0.00658348876177895
121,0.0057632596931856015
122,0.005576474855783157
123,0.005238096527155537
124,0.004458472857997504
125,0.003023748744616401
126,0.002054633211426901
127,0.00044665939378845667
128,0.0002652886096440531
129,0.00014076538470908937
130,0.00021926915695069692
131,0.0001028670119027961
132,0.00012723025156398464
133,0.00014347241133811034
134,0.00018949186403146648
135,0.00023280429009580169
136,0.00028423779604719974
137,0.00023821834335384357
138,0.0002869448226762207
139,0.00024633942324090645
140,0.00023280429009580169
141,0.000270702662902095
142,0.0002788237427891578
143,0.00046560858019160337
144,0.0005116280328849595
145,0.0007363112430936983
146,0.0004926788464818129
147,8.121079887062849e-06
148,2.7070266290209497e-06
